0x14ffd18de1,bayonetta_airshooter
0xfc4edab080,sheik_jethammer
0xe374235440,sheik_kaminari
0xaa8490a7f0,sheik_kart
0xc76b50d870,sheik_kassar
0xda69b0b6e0,sheik_kinopio
0x12882dcd73,sheik_kinopiospore
0xb1f2c73e90,sheik_knife
0xcbcd101730,sheik_koopag
0xeaf42d49b0,sheik_kumatora
0x1198bfdde3,sheik_kurofukuhat
0xb4c204f0d0,sheik_laser
0xc6428e2ff0,sheik_laser2
0x10234286dd,sheik_leafcutter
0x1022659f68,sheik_leafshield
0xdf94a0d350,sheik_leftarm
0xf85fb637e0,sheik_lightning
0x13ba5bb802,sheik_lightshuriken
0x109ca1d8d5,sheik_littlemacg
0x14a96c3c96,sheik_lock_on_cursor
0x12e7266795,sheik_lockoncursor
0x17ba7dbd0c,sheik_lockoncursorready
0xe48b1bfab0,sheik_lucariom
0xfea88ab610,sheik_magichand
0xf5068235b0,sheik_mainlaser
0xc31ad8cd70,sheik_mantle
0xbbf312f5f0,sheik_mario
0xa193169170,sheik_mask
0xfc69289620,sheik_maskfinal
0xb579a38670,sheik_mball
0x14f4f645c4,sheik_megaphonelaser
0xa5e6ac2a00,sheik_melt
0xc4e9382af0,sheik_meteor
0xde57a0b6d0,sheik_mewtwom
0x100eb5b16a,sheik_miimissile
0x12c4be7e31,sheik_miipartshead
0xada7836310,sheik_milk
0xdc9a100e40,sheik_missile
0xa0c16c11f0,sheik_mona
0xeaba965db0,sheik_moneybag
0x11dbdc5bbd,sheik_monsterball
0xa85b2edcf0,sheik_moon
0x10970e1317,sheik_narrowbeam
0xa854a43f40,sheik_navy
0xc899e7cc80,sheik_needle
0x1047ca218d,sheik_needlehave
0x152c991d07,sheik_newdededehammer
0xc211f29e90,sheik_nikita
0x13603d0745,sheik_nikitamissile
0x13929ad26c,sheik_normal_weapon
0xe805884630,sheik_obakyumu
0xd2b69822a0,sheik_octopus
0xc9897f5cf0,sheik_office
0x9146045480,sheik_oil
0x9c518a33f0,sheik_pad
0xb07c138ce0,sheik_panel
0xfb2b7fea20,sheik_parachute
0xf0314b8630,sheik_paralyzer
0x1688328e3a,sheik_paralyzer_bullet
0xeaf4c53e10,sheik_parasail
0xdd41246850,sheik_partner
0xbb8c1b3ab0,sheik_paula
0xd63ca012d0,sheik_peanuts
0x1194670038,sheik_pfushigisou
0xd8daf8e3d0,sheik_phantom
0xaff93a5bc0,sheik_pick
0x1410b74c64,sheik_picopicohammer
0xbe1a6e0e20,sheik_piece
0x994c8788d0,sheik_pig
0xc701993530,sheik_pikmin
0xf0803809d0,sheik_piratehat
0xcc15ea2200,sheik_pkfire
0xd9fe220410,sheik_pkflash
0xede73f8d90,sheik_pkfreeze
0x112ae05cce,sheik_pkstarstorm
0xf608dd4f60,sheik_pkthunder
0xbd4f23c9a0,sheik_plate
0xf431eeed10,sheik_plizardon
0xdead9053f0,sheik_plunger
0xdd73d103b0,sheik_pointer
0x12114a9225,sheik_poisonbreath
0xc9896ae8a0,sheik_pompon
0x9cc4957390,sheik_poo
0x9462c9ed50,sheik_pot
0xf01a8e6690,sheik_powerstar
0x112ae9fb77,sheik_psychobreak
0xef8e862210,sheik_ptrainer
0xafe491bca0,sheik_pump
0xf2afa4e420,sheik_pumpwater
0xc0a8649cc0,sheik_punch1
0xc938f18760,sheik_punch2
0xce48828e00,sheik_punch3
0xfe578613b0,sheik_pushfinal
0x106ba88870,sheik_pushobject
0xf52b569090,sheik_pzenigame
0xcc48a05430,sheik_qigong
0xa3f0241a60,sheik_rail
0x162046402f,sheik_rapidshot_bullet
0x15e73cbc3c,sheik_reflectionboard
0x116ad4b29a,sheik_remainclown
0xc16b709f60,sheik_rescue
0xdfad992b10,sheik_reserve
0xdafe6c2850,sheik_reticle
0x1408decccb,sheik_reticle_cursor
0xec36b28170,sheik_rightarm
0xa734d86130,sheik_riki
0xae9825f510,sheik_ring
0x10fa7230b9,sheik_rockbuster
0x119b58d2aa,sheik_rockmandash
0x105d6c1cf0,sheik_rockmanexe
0xeda3184480,sheik_rockmanx
0xc963086350,sheik_roller
0xff0f9ffc80,sheik_rollerink
0xad7407d100,sheik_rope
0xb07b5ee140,sheik_rope2
0x18f1bf0bf4,sheik_rosettaticomissile
0xeefa0e2150,sheik_roysword
0xa40dc2d130,sheik_rpg7
0xc5621532f0,sheik_rubber
0xee23327000,sheik_rushcoil
0xfa4c30d3e0,sheik_ryusensya
0xae3355bea0,sheik_sack
0xcbb81c0900,sheik_samusp
0xdaf5659180,sheik_scarier
0xc5836456a0,sheik_search
0xa22d949210,sheik_seed
0x10da67d62f,sheik_shadowball
0x114d9b2425,sheik_shadowmario
0x130a7b2597,sheik_shinkuhadoken
0x10521f0d65,sheik_shinryuken
0x19555949cb,sheik_shootingstarrockman
0xc16473dab0,sheik_shovel
0xc396637cb0,sheik_shrine
0xefe96d0360,sheik_shuriken
0x1097849776,sheik_silhouette
0x112ff79260,sheik_silhouettel
0xc2dbda3cf0,sheik_simple
0xeeb107f930,sheik_simple2l
0xe111f42f00,sheik_simple2r
0xbaa5f296d0,sheik_sleep
0xf215000420,sheik_slingshot
0xd584e58fe0,sheik_slosher
0xb387f24ec0,sheik_spark
0xb3af265620,sheik_spear
0xf18d72e410,sheik_spearhand
0x156f82eb14,sheik_specialn_bullet
0x142d4d08ca,sheik_specialupdummy
0xfff7c26150,sheik_spikeball
0xc00d9d3ec0,sheik_spiral
0xeb4a9ed6d0,sheik_spitball
0xc56fe8a3d0,sheik_splash
0x1066dbffcf,sheik_splashbomb
0x126a9c03d6,sheik_spreadbullet
0x16abc54b4e,sheik_sprinkling_water
0xcaefd7c520,sheik_sprout
0xba2659e2e0,sheik_squid
0xbcba537a40,sheik_stake
0xaaf85f0330,sheik_star
0x11cc8fe810,sheik_starmissile
0xfea4ca69f0,sheik_starpiece
0x11060fdb1c,sheik_stealthbomb
0x13428023ec,sheik_stealthbomb_s
0x11618e0a51,sheik_stethoscope
0xbbc4ceeeb0,sheik_stone
0xd51a312660,sheik_strings
0xbfc2d13ff0,sheik_stuff
0xbeb0d7f650,sheik_stump
0xf1f7d17ca0,sheik_sunbullet
0x1228d61748,sheik_supermissile
0x10cfb888b9,sheik_supersonic
0x146ff5b7b2,sheik_sweatlittlemac
0xb447a5c9b0,sheik_swing
0xb3f892cce0,sheik_sword
0xc6636d8960,sheik_sword2
0xf4a7086d20,sheik_swordbeam
0x10c29f5ef0,sheik_swordflare
0xb534564870,sheik_table
0xa3b33e4ae0,sheik_takt
0xc1e0d21240,sheik_tamago
0xc2090748e0,sheik_tatami
0x1014816038,sheik_throwsweat
0xd8741dd630,sheik_thunder
0xa779cf6f20,sheik_tico
0xb90b7665b0,sheik_timmy
0xbb5dc39870,sheik_tommy
0xd58059e330,sheik_tomnook
0xd54b2aeb80,sheik_tornado
0x111ad2c773,sheik_tornadoshot
0xb016971c20,sheik_towel
0x11069a713e,sheik_trafficsign
0x1093fbd0ca,sheik_trampoline
0x147d70fadd,sheik_transportation
0xad160f4fb0,sheik_tree
0x127030b57e,sheik_trenchmortar
0x18f7c64b51,sheik_trenchmortarbullet
0xe219d50200,sheik_triforce
0xd3c9433060,sheik_trolley
0x10c2899b25,sheik_ultrasword
0x13aa5c40d5,sheik_ultraswordhat
0xe7af6cbd00,sheik_umbrella
0xa88eea92a0,sheik_vine
0xc4f87ff590,sheik_vortex
0xfbc120e770,sheik_waddledee
0xf48ae48e90,sheik_wariobike
0xea0fbeb5e0,sheik_warioman
0xed032323a0,sheik_warpstar
0xb5e5fff1b0,sheik_water
0x1171e1002e,sheik_waterdragon
0x11a6d09786,sheik_waterstream
0xabc5a07ae0,sheik_wave
0xba2c5a0dc0,sheik_weeds
0xa130cd6540,sheik_whip
0xb76c027360,sheik_whip2
0xec2029d2a0,sheik_whiphand
0xe551be6900,sheik_whipwire
0xfb7e6063b0,sheik_whitebear
0x1418001af0,sheik_wickedweavearm
0x14f58ee42b,sheik_wickedweaveleg
0xee61b71610,sheik_widebeam
0xba3521dc90,sheik_wiibo
0xa5c545ba20,sheik_win1
0xac55d0a180,sheik_win2
0xab25a3a8e0,sheik_win3
0xc672267100,sheik_window
0xe0f52de580,sheik_windummy
0xade5caf630,sheik_wing
0xeda43eb680,sheik_winsword
0xe3318e98c0,sheik_wirerope
0xcdf6bce1f0,sheik_wolfen
0xf485a90800,sheik_yoshibg01
0xea12c465d0,sheik_yoshimob
0xa3156a8460,sheik_yoyo
0xe73d8074d0,sheik_yoyohead
0x11d00271d7,shizue_airshooter
0xc71c324f40,shizue_ally1
0xce8ca754e0,shizue_ally2
0xc9fcd45d80,shizue_ally3
0xc01a9d07b0,shizue_ally4
0xc76aee0ed0,shizue_ally5
0xcefa7b1570,shizue_ally6
0xfa3fcd68f0,shizue_allyarm1
0xf3af587350,shizue_allyarm2
0xf4df2b7a30,shizue_allyarm3
0xfa49112960,shizue_allyarm5
0xf3d98432c0,shizue_allyarm6
0x157f6ecfdd,shizue_allyarmbullet1
0x15e6679e67,shizue_allyarmbullet2
0x159160aef1,shizue_allyarmbullet3
0x115314c71c,shizue_ancientbow
0x161c044739,shizue_ancientbowarrow
0xde8e324980,shizue_arrow1
0xd71ea75220,shizue_arrow2
0x14993a23a7,shizue_artisticpoint
0xdc2b8f5c10,shizue_arwing
0x118f8f37cf,shizue_arwingshot
0x18af5c3bbf,shizue_attackairf_bullet
0xf38e21ef50,shizue_auraball
0x14854d386a,shizue_autoaimbullet
0x12959b898e,shizue_autoreticle
0xa948bfd210,shizue_axe
0x111b096c9b,shizue_background
0xf442a7e2c0,shizue_backpack
0x13b7515959,shizue_balanceboard
0xec9f635370,shizue_balloon
0x1099be0e32,shizue_barreljet
0x11d3402085,shizue_barreljets
0xa677dca920,shizue_bat
0xc31708d830,shizue_baton
0xdff0f949f0,shizue_batten
0xbcfdb33020,shizue_beam
0xcbfeadf680,shizue_beast
0xda43a60640,shizue_beetle
0xea99e08c80,shizue_bigbird
0x123d96d5e8,shizue_bigbirdbase
0x1003d79b88,shizue_bigpacman
0xfaae7a23c0,shizue_bindball
0xbdef233500,shizue_bird
0x1011ec3ce8,shizue_blackhole
0xe7b1f5dc50,shizue_blaster
0x15339b5b3d,shizue_blaster_bullet
0x1338674713,shizue_blasterchest
0x128889f361,shizue_blasterhead
0x12977800b9,shizue_blasterwing
0x1266235302,shizue_blazepillar
0xf753d5c5d0,shizue_blizzard
0xbe07f57ea0,shizue_blue
0x111f615eb9,shizue_bluefalcon
0x127179ee28,shizue_blunderbuss
0xbfe46e4490,shizue_bomb
0xd554d2d270,shizue_bonnie
0xbb5ac3e6f0,shizue_book
0x10a3640618,shizue_boomerang
0x11d75f98bc,shizue_bosspackun
0x12b5659d90,shizue_bottomshoot
0xa60f7b6a60,shizue_bow
0xfca3f9bbc0,shizue_bowarrow
0x120ef0fbe6,shizue_bowlingball
0xaf048ab370,shizue_box
0xd90bdae890,shizue_breath
0xcfaa668d90,shizue_broom
0xc497989410,shizue_bruce
0xc7d0ae7ad0,shizue_brush
0xd4db9d7cc0,shizue_bucket
0xfa9709a910,shizue_building
0xd1095d11f0,shizue_bullet
0xe701ed0100,shizue_bunshin
0xcf19395de0,shizue_burst
0xad7b788640,shizue_bus
0x13b82db45d,shizue_butterflynet
0x9adf0baf30,shizue_c4
0xff15ee88e0,shizue_c4switch
0xa9bdd59df0,shizue_can
0x11a11dfcfc,shizue_cannonball
0xa61d264bc0,shizue_cap
0xc459087b60,shizue_cappy
0x139f84ff56,shizue_capsuleblock
0xe3ebddf540,shizue_chakram
0x13d1ccbe9d,shizue_championbelt
0xefaea860c0,shizue_changer
0x13c6aa84b1,shizue_chaosemerald
0x113056dd2d,shizue_chargeshot
0xef9370e9e0,shizue_chariot
0x13e3191b07,shizue_chariotsight
0xcec9cc6b10,shizue_chrom
0xb626cbb950,shizue_clay
0x11dea6521e,shizue_clayrocket
0xcbef123ba0,shizue_cloud
0xdc2645e5d0,shizue_coffin
0xd460f59150,shizue_condor
0x1772d10c69,shizue_copy_inkling_gun
0x1865fdac70,shizue_copy_inkling_tank
0xc888e865a0,shizue_crack
0xea3d786480,shizue_cracker
0xc5b45c5b10,shizue_crash
0x10c312377f,shizue_crashbomb
0xcdbbe21570,shizue_cross
0xcdcd4888a0,shizue_crown
0xe2a4711be0,shizue_crystal
0xc1e5e98490,shizue_cshot
0xdea9c0a750,shizue_cypher
0xf90747bfc0,shizue_daimonji
0x1038356370,shizue_deathball
0xbbb60b76c0,shizue_dein
0xd29bbca060,shizue_dein_s
0xdf84f616e0,shizue_demonp
0xe6be9430b0,shizue_dengeki
0x12c6f21e96,shizue_dengekidama
0xc96ee30670,shizue_diver
0xfdb8e04660,shizue_dkbarrel
0xf9a8cec5f0,shizue_doclouis
0xcd716c6d30,shizue_dokan
0xdb0dc8e810,shizue_dolfin
0x11fb9c893a,shizue_doseitable
0xceac816080,shizue_doyle
0x11c964c49a,shizue_dragonhand
0x10500986f2,shizue_drcapsule
0xf6ec2f8d60,shizue_drmantle
0xdff55ebfd0,shizue_dunban
0xd1ff0cf8e0,shizue_elwind
0xca78ca81e0,shizue_entry
0x12aa9e5e36,shizue_entryobject
0xa771b482f0,shizue_esa
0x152b015f63,shizue_escapeairdummy
0xd1fbaee320,shizue_esword
0x107769cbf8,shizue_explosion
0x1563cf58ba,shizue_explosiveflame
0x1d0288c71c,shizue_explosiveflame_reserve
0x14651f283a,shizue_exprosiveshot
0xcacb1f2bb0,shizue_fairy
0x12a022f8b2,shizue_falconpunch
0xc61440c360,shizue_fence
0x10d41ffdbf,shizue_finalbeam
0x10c536fded,shizue_finalbird
0xf5eb69f8a0,shizue_finalcan
0x1298850eb1,shizue_finalcutter
0x16bc77fb36,shizue_finalcuttershot
0xfbca61c250,shizue_finaldog
0x103607c6a4,shizue_finalduck
0x11c2f96438,shizue_finalenemy
0x11916ba162,shizue_finalgrass
0x125f2afae8,shizue_finalgunman
0xc7ee43eb00,shizue_fiora
0xb269794910,shizue_fire
0xc9dfb8a4b0,shizue_fire2
0xf67d947960,shizue_fireball
0x1268a8484b,shizue_firehydrant
0x17f0ffe027,shizue_firehydrantwater
0x1132f92e2e,shizue_firepillar
0xf40a5674d0,shizue_firework
0x12cfb75b78,shizue_fishingline
0x11a2935197,shizue_fishingrod
0x12a08418b2,shizue_flamepillar
0xd049085420,shizue_flare1
0xd9d99d4f80,shizue_flare2
0x11941c4cd6,shizue_flaredummy
0x14d5a6ae7a,shizue_flaregrenades
0xc23636a6d0,shizue_flash
0xd0d5120b00,shizue_flower
0x10520bc8d2,shizue_flowerpot
0xbaa71b4a90,shizue_food
0xc7fa973420,shizue_forge
0xc1e4632d00,shizue_forte
0x1092da18af,shizue_fourwings
0x136cbb03ff,shizue_fullthrottle
0x1060a37057,shizue_furniture
0xc489e5a880,shizue_fusin
0x12dadaff1f,shizue_fusionsword
0xd8334ce930,shizue_ganond
0xd4a989b890,shizue_garlic
0xbc66205ca0,shizue_gate
0xcf14b186e0,shizue_gbeam
0x10148d0c89,shizue_gekkougas
0xf210433740,shizue_gigafire
0x122d125f00,shizue_gimmickjump
0xe72e615e80,shizue_godwing
0xf8c292a3f0,shizue_gomorrah
0x1035b143b1,shizue_gongfinal
0xc8931e02f0,shizue_gordo
0xc24a0aa9d0,shizue_grass
0xec72ded160,shizue_grenade
0x164338e84d,shizue_grenadelauncher
0x11e11910d0,shizue_groundbomb
0xab27a26560,shizue_gun
0xd729dde6e0,shizue_gunman
0x13a6771a20,shizue_gunmanbullet
0x1354b64ae4,shizue_gunnercharge
0xed829c2d40,shizue_gunship
0xb62d8b99a0,shizue_gyro
0x11df31b9c5,shizue_gyroholder
0xeb2a5ce000,shizue_hadoken
0xbe2befc470,shizue_hair
0xd74736b5c0,shizue_hammer
0x122aac42f7,shizue_hardknuckle
0xa6aea4f440,shizue_hat
0xdd02c0fcc0,shizue_helmet
0xf4c3e6cf20,shizue_himohebi
0x10492a1351,shizue_himohebi2
0xb1684a0cf0,shizue_hole
0x122ef36564,shizue_hominglaser
0x139ea5bbe7,shizue_homingtarget
0xfcece0f5a0,shizue_hookshot
0x13a12bff03,shizue_hookshothand
0xb551746980,shizue_horn
0xcee371a760,shizue_horse
0xceb780cf30,shizue_house
0xf4496d6310,shizue_hugebeam
0x1262eccee2,shizue_hugecapsule
0x1036c805fc,shizue_hugeflame
0xf447ea4d70,shizue_hulahoop
0xa33ae67030,shizue_ice
0xee0d184ea0,shizue_iceberg
0x13ae44761c,shizue_iceberg_wind
0x11509cccda,shizue_iceberghit
0xe7b7e0a810,shizue_iceshot
0xf9668dd590,shizue_illusion
0x105736b2f5,shizue_inkbullet
0xf13b8bd5a0,shizue_ironball
0x10c6a1c402,shizue_jethammer
0xf16be35870,shizue_kaminari
0xbb05e3d060,shizue_kart
0xd30f572200,shizue_kassar
0xeee6f7d5a0,shizue_kinopio
0x1318b53274,shizue_kinopiospore
0xc36edad460,shizue_knife
0xdfa917ed40,shizue_koopag
0xf8ebed4580,shizue_kumatora
0x12bf5d4bec,shizue_kurofukuhat
0xc65e191a20,shizue_laser
0xd22689d580,shizue_laser2
0x11c39523ac,shizue_leafcutter
0x11c2b23a19,shizue_leafshield
0xeb1be7b010,shizue_leftarm
0x1087b70c74,shizue_lightning
0x1424afb55e,shizue_lightshuriken
0x117c767da4,shizue_littlemacg
0x15cb2fd544,shizue_lock_on_cursor
0x1377be9892,shizue_lockoncursor
0x18541904bf,shizue_lockoncursorready
0xf694dbf680,shizue_lucariom
0x10e8c4c46b,shizue_magichand
0x1052244c51,shizue_mainlaser
0xd77edf3700,shizue_mantle
0xc96f0f1f00,shizue_mario
0xb01265e6e0,shizue_mask
0x10c4dee668,shizue_maskfinal
0xc7e5be6c80,shizue_mball
0x1596b5ac16,shizue_megaphonelaser
0xb467df5d90,shizue_melt
0xd08d3fd080,shizue_meteor
0xead8e7d590,shizue_mewtwom
0x11ee62141b,shizue_miimissile
0x1354268136,shizue_miipartshead
0xbc26f01480,shizue_milk
0xe815576d00,shizue_missile
0xb1401f6660,shizue_mona
0xf8a5565180,shizue_moneybag
0x12fc3ecdb2,shizue_monsterball
0xb9da5dab60,shizue_moon
0x1177d9b666,shizue_narrowbeam
0xb9d5d748d0,shizue_navy
0xdcfde036f0,shizue_needle
0x11a71d84fc,shizue_needlehave
0x164426ed16,shizue_newdededehammer
0xd675f564e0,shizue_nikita
0x14fec90a19,shizue_nikitamissile
0x140c6edf30,shizue_normal_weapon
0xfa1a484a00,shizue_obakyumu
0xe639df41e0,shizue_octopus
0xdded78a680,shizue_office
0xab4104b9f0,shizue_oil
0xa6568ade80,shizue_pad
0xc2e00e6610,shizue_panel
0x10b0fb91a8,shizue_parachute
0x100158d769,shizue_paralyzer
0x17e2ea1138,shizue_paralyzer_bullet
0xf8eb053220,shizue_parasail
0xe9ce630b10,shizue_partner
0xc91006d040,shizue_paula
0xe2b3e77190,shizue_peanuts
0x12b3859637,shizue_pfushigisou
0xec55bf8090,shizue_phantom
0xbe78492c50,shizue_pick
0x1572f4a5b6,shizue_picopicohammer
0xcc8673e4d0,shizue_piece
0xa34b8765a0,shizue_pig
0xd3659ecf40,shizue_pikmin
0x100a4fef97,shizue_piratehat
0xd871edd870,shizue_pkfire
0xed71656750,shizue_pkflash
0xfff8ff81a0,shizue_pkfreeze
0x120d02cac1,shizue_pkstarstorm
0x1062c1bbfc,shizue_pkthunder
0xcfd33e2350,shizue_plate
0x10415281db,shizue_plizardon
0xea22d730b0,shizue_plunger
0xe9fc9660f0,shizue_pointer
0x1381d26d22,shizue_poisonbreath
0xdded6d12d0,shizue_pompon
0xa6c3959ee0,shizue_poo
0xae65c90020,shizue_pot
0x1003e48963,shizue_powerstar
0x120d0b6d78,shizue_psychobreak
0xfd91462e20,shizue_ptrainer
0xbe65e2cb30,shizue_pump
0x1028b62148,shizue_pumpwater
0xd4cc6366b0,shizue_punch1
0xdd5cf67d10,shizue_punch2
0xda2c857470,shizue_punch3
0x10e7340e31,shizue_pushfinal
0x118b7f2d01,shizue_pushobject
0x1050f90603,shizue_pzenigame
0xd82ca7ae40,shizue_qigong
0xb271576df0,shizue_rail
0x174a9edf2d,shizue_rapidshot_bullet
0x168f834c2d,shizue_reflectionboard
0x124d362495,shizue_remainclown
0xd50f776510,shizue_rescue
0xeb22de4850,shizue_reserve
0xee712b4b10,shizue_reticle
0x156a9d2519,shizue_reticle_cursor
0xfe29728d40,shizue_rightarm
0xb6b5ab16a0,shizue_riki
0xbf19568280,shizue_ring
0x111aa595c8,shizue_rockbuster
0x12bcba44a5,shizue_rockmandash
0x11bdbbb981,shizue_rockmanexe
0xffbcd848b0,shizue_rockmanx
0xdd070f9920,shizue_roller
0x10f2b590c2,shizue_rollerink
0xbcf574a690,shizue_rope
0xc2e7430bb0,shizue_rope2
0x19a3398d7b,shizue_rosettaticomissile
0xfce5ce2d60,shizue_roysword
0xb58cb1a6a0,shizue_rpg7
0xd10612c880,shizue_rubber
0xfc3cf27c30,shizue_rushcoil
0x10a68f6234,shizue_ryusensya
0xbfb226c930,shizue_sack
0xdfdc1bf370,shizue_samusp
0xee7a22f2c0,shizue_scarier
0xd1e763acd0,shizue_search
0xb3ace7e580,shizue_seed
0x113ab0735e,shizue_shadowball
0x126a79b22a,shizue_shadowmario
0x14948f28cb,shizue_shinkuhadoken
0x11b2c8a814,shizue_shinryuken
0x1a280c51fc,shizue_shootingstarrockman
0xd5007420c0,shizue_shovel
0xd7f26486c0,shizue_shrine
0xfdf6ad0f50,shizue_shuriken
0x1177533207,shizue_silhouette
0x120815046f,shizue_silhouettel
0xd6bfddc680,shizue_simple
0xfcaec7f500,shizue_simple2l
0xf30e342330,shizue_simple2r
0xc839ef7c20,shizue_sleep
0x10231c6f48,shizue_slingshot
0xe10ba2eca0,shizue_slosher
0xc11befa430,shizue_spark
0xc1333bbcd0,shizue_spear
0x101a9b414b,shizue_spearhand
0x16073d1b05,shizue_specialn_bullet
0x154f0ee118,shizue_specialupdummy
0x10fd30491f,shizue_spikeball
0xd4699ac4b0,shizue_spiral
0xf9555edae0,shizue_spitball
0xd10bef59a0,shizue_splash
0x11860c5abe,shizue_splashbomb
0x13fa04fcd1,shizue_spreadbullet
0x17c11dd44c,shizue_sprinkling_water
0xde8bd03f50,shizue_sprout
0xc8ba440810,shizue_squid
0xce264e90b0,shizue_stake
0xbb792c74a0,shizue_star
0x12eb6d7e1f,shizue_starmissile
0x10e800c995,shizue_starpiece
0x1221ed4d13,shizue_stealthbomb
0x14dc742eb0,shizue_stealthbomb_s
0x12466c9c5e,shizue_stethoscope
0xc958d30440,shizue_stone
0xe195764520,shizue_strings
0xcd5eccd500,shizue_stuff
0xcc2cca1ca0,shizue_stump
0x101d3178c0,shizue_sunbullet
0x13b84ee84f,shizue_supermissile
0x112f6f2dc8,shizue_supersonic
0x150db65e60,shizue_sweatlittlemac
0xc6dbb82340,shizue_swing
0xc1648f2610,shizue_sword
0xd2076a7310,shizue_sword2
0x10483ce9d8,shizue_swordbeam
0x112248fb81,shizue_swordflare
0xc7a84ba280,shizue_table
0xb2324d3d70,shizue_takt
0xd584d5e830,shizue_tamago
0xd66d00b290,shizue_tatami
0x11f456c549,shizue_throwsweat
0xecfb5ab570,shizue_thunder
0xb6f8bc18b0,shizue_tico
0xcb976b8f40,shizue_timmy
0xc9c1de7280,shizue_tommy
0xe10f1e8070,shizue_tomnook
0xe1c46d88c0,shizue_tornado
0x123d30517c,shizue_tornadoshot
0xc28a8af6d0,shizue_towel
0x122178e731,shizue_trafficsign
0x11732c75bb,shizue_trampoline
0x151f33130f,shizue_transportation
0xbc977c3820,shizue_tree
0x13e0a84a79,shizue_trenchmortar
0x19a540cdde,shizue_trenchmortarbullet
0xf006150e30,shizue_triforce
0xe746045320,shizue_trolley
0x11225e3e54,shizue_ultrasword
0x1434a84d89,shizue_ultraswordhat
0xf5b0acb130,shizue_umbrella
0xb90f99e530,shizue_vine
0xd09c780fe0,shizue_vortex
0x10be5e617d,shizue_waddledee
0x104ae227e3,shizue_wariobike
0xf8107eb9d0,shizue_warioman
0xff1ce32f90,shizue_warpstar
0xc779e21b40,shizue_water
0x1256039621,shizue_waterdragon
0x1281320189,shizue_waterstream
0xba44d30d70,shizue_wave
0xc8b047e730,shizue_weeds
0xb0b1be12d0,shizue_whip
0xc5f01f9990,shizue_whip2
0xfe3fe9de90,shizue_whiphand
0xf74e7e6530,shizue_whipwire
0x10b5aa6931,shizue_whitebear
0x157a43f322,shizue_wickedweavearm
0x1597cd0df9,shizue_wickedweaveleg
0xfc7e771a20,shizue_widebeam
0xc8a93c3660,shizue_wiibo
0xb44436cdb0,shizue_win1
0xbdd4a3d610,shizue_win2
0xbaa4d0df70,shizue_win3
0xd216218b70,shizue_window
0xf2eaede9b0,shizue_windummy
0xbc64b981a0,shizue_wing
0xffbbfebab0,shizue_winsword
0xf12e4e94f0,shizue_wirerope
0xd992bb1b80,shizue_wolfen
0x104a16ff8a,shizue_yoshibg01
0xf80d0469e0,shizue_yoshimob
0xb29419f3f0,shizue_yoyo
0xf5224078e0,shizue_yoyohead
0x104b485bd9,shulk_airshooter
0xbbc22b64e0,shulk_ally1
0xb252be7f40,shulk_ally2
0xb522cd7620,shulk_ally3
0xbcc4842c10,shulk_ally4
0xbbb4f72570,shulk_ally5
0xb224623ed0,shulk_ally6
0xeff4f97f20,shulk_allyarm1
0xe6646c6480,shulk_allyarm2
0xe1141f6de0,shulk_allyarm3
0xef82253eb0,shulk_allyarm5
0xe612b02510,shulk_allyarm6
0x14c720969b,shulk_allyarmbullet1
0x145e29c721,shulk_allyarmbullet2
0x14292ef7b7,shulk_allyarmbullet3
0x10c85eed12,shulk_ancientbow
0x158303edc5,shulk_ancientbowarrow
0xcc39a9f980,shulk_arrow1
0xc5a93ce220,shulk_arrow2
0x136ac66a90,shulk_artisticpoint
0xce9c14ec10,shulk_arwing
0x1014c51dc1,shulk_arwingshot
0x17215640ff,shulk_attackairf_bullet
0xe64515f880,shulk_auraball
0x1376b1715d,shulk_autoaimbullet
0x1172b8eea3,shulk_autoreticle
0x903e8fe8b0,shulk_axe
0x1080434695,shulk_background
0xe18993f510,shulk_backpack
0x12f269264b,shulk_balanceboard
0xdc9dd4c8c0,shulk_balloon
0xfb756b0f20,shulk_barreljet
0x10480a0a8b,shulk_barreljets
0x9f01ec9380,shulk_bat
0xbfc911f390,shulk_baton
0xcd4762f9f0,shulk_batten
0xaf94f1af70,shulk_beam
0xb720b4dd20,shulk_beast
0xc8f43db640,shulk_beetle
0xda9b571730,shulk_bigbird
0x11dab5b2c5,shulk_bigbirdbase
0xf2d3f25480,shulk_bigpacman
0xef654e3410,shulk_bindball
0xae8661aa50,shulk_bird
0xf3f0482280,shulk_blackhole
0xd7b34247e0,shulk_blaster
0x148bd5027b,shulk_blaster_bullet
0x127d5f3801,shulk_blasterchest
0x116faa944c,shulk_blasterhead
0x11705b6794,shulk_blasterwing
0x118100342f,shulk_blazepillar
0xe298e1d200,shulk_blizzard
0xad6eb7e1f0,shulk_blue
0x10842b74b7,shulk_bluefalcon
0x11965a8905,shulk_blunderbuss
0xac8d2cdbc0,shulk_bomb
0xc7e3496270,shulk_bonnie
0xa8338179a0,shulk_book
0xf8d8cb8d80,shulk_boomerang
0x104c15b2b2,shulk_bosspackun
0x115246fabd,shulk_bottomshoot
0x9f794b50c0,shulk_bow
0xe968cdac10,shulk_bowarrow
0x11e9d39ccb,shulk_bowlingball
0x9672ba89d0,shulk_box
0xcbbc415890,shulk_breath
0xb3747fa630,shulk_broom
0xb84981bfb0,shulk_bruce
0xbb0eb75170,shulk_brush
0xc66c06ccc0,shulk_bucket
0xef5c3dbec0,shulk_building
